#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RNGTT	POLR2G	9606.ENSP00000358497	9606.ENSP00000301788	0	0	0	0	0.143	0.463	0.600	0.150	0.822
RNGTT	POLR2L	9606.ENSP00000358497	9606.ENSP00000324124	0	0	0	0	0.061	0.297	0.600	0	0.712
RNGTT	POLR2E	9606.ENSP00000358497	9606.ENSP00000478303	0	0	0	0	0.045	0.449	0.600	0	0.771
RNGTT	POLR2F	9606.ENSP00000358497	9606.ENSP00000403852	0	0	0	0	0.062	0	0.600	0.445	0.773
RNGTT	POLR2B	9606.ENSP00000358497	9606.ENSP00000370625	0	0	0	0	0.140	0.494	0.600	0.058	0.814
RNGTT	POLR2A	9606.ENSP00000358497	9606.ENSP00000480158	0	0	0	0	0.144	0.916	0.600	0.551	0.985
RNGTT	SUPT5H	9606.ENSP00000358497	9606.ENSP00000470252	0	0	0	0	0.156	0.922	0.800	0.662	0.995
RPAP2	POLR2C	9606.ENSP00000476948	9606.ENSP00000219252	0	0	0	0	0.065	0.914	0.600	0.616	0.986
RPAP2	POLR2I	9606.ENSP00000476948	9606.ENSP00000221859	0	0	0	0	0.112	0.887	0.600	0.451	0.975
RPAP2	CDK7	9606.ENSP00000476948	9606.ENSP00000256443	0	0	0	0	0.078	0	0.600	0.722	0.888
RPAP2	POLR2D	9606.ENSP00000476948	9606.ENSP00000272645	0	0	0	0	0	0.970	0.600	0.213	0.989
RPAP2	SSU72	9606.ENSP00000476948	9606.ENSP00000291386	0	0	0	0	0	0	0	0.906	0.906
RPAP2	POLR2J	9606.ENSP00000476948	9606.ENSP00000292614	0	0	0	0	0.062	0.745	0.600	0.768	0.974
RPAP2	POLR2M	9606.ENSP00000476948	9606.ENSP00000299638	0	0	0	0	0	0.854	0	0.334	0.898
RPAP2	POLR2G	9606.ENSP00000476948	9606.ENSP00000301788	0	0	0	0	0.062	0.971	0.600	0.619	0.995
RPAP2	POLR2L	9606.ENSP00000476948	9606.ENSP00000324124	0	0	0	0	0	0.788	0.600	0.367	0.941
RPAP2	POLR2K	9606.ENSP00000476948	9606.ENSP00000342889	0	0	0	0	0	0.788	0.600	0.431	0.947
RPAP2	GTF2B	9606.ENSP00000476948	9606.ENSP00000359531	0	0	0	0	0.062	0	0.600	0.579	0.828
RPAP2	CDK9	9606.ENSP00000476948	9606.ENSP00000362361	0	0	0	0	0.063	0	0.600	0.520	0.804
RPAP2	RPRD1B	9606.ENSP00000476948	9606.ENSP00000362532	0	0	0	0	0.068	0.873	0.600	0.772	0.987
RPAP2	POLR2B	9606.ENSP00000476948	9606.ENSP00000370625	0	0	0	0	0.090	0.918	0.600	0.631	0.987
RPAP2	RTF1	9606.ENSP00000476948	9606.ENSP00000374280	0	0	0	0	0.092	0.056	0	0.785	0.800
RPAP2	POLR2F	9606.ENSP00000476948	9606.ENSP00000403852	0	0	0	0	0	0.871	0.600	0.569	0.976
RPAP2	POLR2H	9606.ENSP00000476948	9606.ENSP00000415536	0	0	0	0	0.054	0.884	0.600	0.373	0.968
RPAP2	SUPT5H	9606.ENSP00000476948	9606.ENSP00000470252	0	0	0	0	0.062	0.117	0	0.759	0.783
RPAP2	CTDP1	9606.ENSP00000476948	9606.ENSP00000484525	0	0	0	0	0.062	0.056	0	0.899	0.902
RPAP2	POLR2E	9606.ENSP00000476948	9606.ENSP00000478303	0	0	0	0	0.064	0.916	0.600	0.549	0.984
RPAP2	POLR2A	9606.ENSP00000476948	9606.ENSP00000480158	0	0	0	0	0.062	0.898	0.600	0.756	0.989
RPRD1B	POLR2C	9606.ENSP00000362532	9606.ENSP00000219252	0	0	0	0	0.107	0.875	0.600	0.258	0.962
RPRD1B	POLR2I	9606.ENSP00000362532	9606.ENSP00000221859	0	0	0	0	0.062	0.875	0.600	0.085	0.951
RPRD1B	CDK7	9606.ENSP00000362532	9606.ENSP00000256443	0	0	0	0	0.085	0	0.600	0.288	0.716
RPRD1B	POLR2D	9606.ENSP00000362532	9606.ENSP00000272645	0	0	0	0	0.062	0.875	0.600	0.062	0.950
RPRD1B	SSU72	9606.ENSP00000362532	9606.ENSP00000291386	0	0	0	0	0.069	0.246	0	0.619	0.709
RPRD1B	POLR2J	9606.ENSP00000362532	9606.ENSP00000292614	0	0	0	0	0.062	0.811	0.600	0	0.922
RPRD1B	POLR2M	9606.ENSP00000362532	9606.ENSP00000299638	0	0	0	0	0	0.791	0	0.085	0.800
RPRD1B	POLR2G	9606.ENSP00000362532	9606.ENSP00000301788	0	0	0	0	0.075	0.873	0.600	0.115	0.952
RPRD1B	SUPT6H	9606.ENSP00000362532	9606.ENSP00000319104	0	0	0	0	0.068	0.495	0	0.445	0.716
RPRD1B	POLR2L	9606.ENSP00000362532	9606.ENSP00000324124	0	0	0	0	0.069	0.870	0.600	0.077	0.949
RPRD1B	POLR2H	9606.ENSP00000362532	9606.ENSP00000415536	0	0	0	0	0.054	0.412	0.600	0	0.758
RPRD1B	POLR2F	9606.ENSP00000362532	9606.ENSP00000403852	0	0	0	0	0	0.679	0.600	0.101	0.874
RPRD1B	CTDP1	9606.ENSP00000362532	9606.ENSP00000484525	0	0	0	0	0.062	0.798	0	0.466	0.890
RPRD1B	POLR2E	9606.ENSP00000362532	9606.ENSP00000478303	0	0	0	0	0.075	0.861	0.600	0	0.944
RPRD1B	POLR2B	9606.ENSP00000362532	9606.ENSP00000370625	0	0	0	0	0.107	0.892	0.600	0.137	0.962
RPRD1B	RPAP2	9606.ENSP00000362532	9606.ENSP00000476948	0	0	0	0	0.068	0.873	0.600	0.772	0.987
RPRD1B	POLR2A	9606.ENSP00000362532	9606.ENSP00000480158	0	0	0	0	0.059	0.963	0.600	0.394	0.990
RTF1	POLR2C	9606.ENSP00000374280	9606.ENSP00000219252	0	0	0	0	0.077	0.818	0.600	0.394	0.954
RTF1	PAF1	9606.ENSP00000374280	9606.ENSP00000221265	0	0	0	0	0.106	0.995	0.900	0.762	0.999
RTF1	POLR2I	9606.ENSP00000374280	9606.ENSP00000221859	0	0	0	0	0.093	0.819	0.600	0.391	0.954
RTF1	SUPT4H1	9606.ENSP00000374280	9606.ENSP00000225504	0	0	0	0	0.091	0.826	0.600	0.826	0.987
RTF1	POLR2D	9606.ENSP00000374280	9606.ENSP00000272645	0	0	0	0	0.064	0.800	0.600	0	0.918
RTF1	POLR2J	9606.ENSP00000374280	9606.ENSP00000292614	0	0	0	0	0.094	0.800	0.600	0.131	0.928
RTF1	LEO1	9606.ENSP00000374280	9606.ENSP00000299601	0	0	0	0	0.660	0.993	0.900	0.995	0.999
RTF1	POLR2G	9606.ENSP00000374280	9606.ENSP00000301788	0	0	0	0	0.145	0.800	0.600	0.118	0.931
RTF1	SUPT6H	9606.ENSP00000374280	9606.ENSP00000319104	0	0	0	0	0.243	0.815	0.600	0.823	0.988
RTF1	POLR2L	9606.ENSP00000374280	9606.ENSP00000324124	0	0	0	0	0.099	0.800	0.600	0.155	0.930
RTF1	GTF2F2	9606.ENSP00000374280	9606.ENSP00000340823	0	0	0	0	0.311	0	0.600	0.269	0.781
RTF1	POLR2K	9606.ENSP00000374280	9606.ENSP00000342889	0	0	0	0	0	0.800	0.600	0.460	0.953
RTF1	CTR9	9606.ENSP00000374280	9606.ENSP00000355013	0	0	0	0	0.417	0.993	0.900	0.993	0.999
RTF1	CDC73	9606.ENSP00000374280	9606.ENSP00000356405	0	0	0	0	0.394	0.984	0.900	0.994	0.999
RTF1	CDK9	9606.ENSP00000374280	9606.ENSP00000362361	0	0	0	0	0.093	0	0.600	0.394	0.761
RTF1	POLR2B	9606.ENSP00000374280	9606.ENSP00000370625	0	0	0	0	0.174	0.827	0.600	0.249	0.951
RTF1	GTF2F1	9606.ENSP00000374280	9606.ENSP00000377969	0	0	0	0	0.367	0.056	0.600	0.204	0.784
RTF1	CTDP1	9606.ENSP00000374280	9606.ENSP00000484525	0	0	0	0	0.203	0.165	0.600	0.314	0.793
RTF1	RPAP2	9606.ENSP00000374280	9606.ENSP00000476948	0	0	0	0	0.092	0.056	0	0.785	0.800
RTF1	SETD2	9606.ENSP00000374280	9606.ENSP00000386759	0	0	0	0	0.084	0.343	0	0.702	0.805
RTF1	POLR2E	9606.ENSP00000374280	9606.ENSP00000478303	0	0	0	0	0.073	0.800	0.600	0.094	0.923
RTF1	POLR2F	9606.ENSP00000374280	9606.ENSP00000403852	0	0	0	0	0.062	0.800	0.600	0.152	0.927
RTF1	TCEA1	9606.ENSP00000374280	9606.ENSP00000428426	0	0	0	0	0.065	0.425	0.600	0.701	0.927
RTF1	POLR2A	9606.ENSP00000374280	9606.ENSP00000480158	0	0	0	0	0.203	0.895	0.600	0.572	0.984
RTF1	SUPT5H	9606.ENSP00000374280	9606.ENSP00000470252	0	0	0	0	0.248	0.962	0.600	0.927	0.999
SETD2	POLR2C	9606.ENSP00000386759	9606.ENSP00000219252	0	0	0	0	0.073	0.789	0	0.562	0.906
SETD2	SETX	9606.ENSP00000386759	9606.ENSP00000224140	0	0	0	0	0.462	0.062	0	0.532	0.743
SETD2	SUPT4H1	9606.ENSP00000386759	9606.ENSP00000225504	0	0	0	0	0.062	0.177	0	0.784	0.819
SETD2	POLR2D	9606.ENSP00000386759	9606.ENSP00000272645	0	0	0	0	0.060	0.747	0	0.089	0.764
SETD2	LEO1	9606.ENSP00000386759	9606.ENSP00000299601	0	0	0	0	0.071	0.346	0	0.630	0.756
SETD2	POLR2G	9606.ENSP00000386759	9606.ENSP00000301788	0	0	0	0	0.060	0.788	0	0.265	0.840
SETD2	SUPT6H	9606.ENSP00000386759	9606.ENSP00000319104	0.043	0	0	0	0.167	0.260	0	0.950	0.966
SETD2	CTR9	9606.ENSP00000386759	9606.ENSP00000355013	0	0	0	0	0.212	0.213	0	0.724	0.814
SETD2	CDC73	9606.ENSP00000386759	9606.ENSP00000356405	0	0	0	0	0.070	0.260	0	0.617	0.713
SETD2	POLR2B	9606.ENSP00000386759	9606.ENSP00000370625	0	0	0	0	0.349	0.802	0	0.391	0.914
SETD2	RTF1	9606.ENSP00000386759	9606.ENSP00000374280	0	0	0	0	0.084	0.343	0	0.702	0.805
SETD2	CDK12	9606.ENSP00000386759	9606.ENSP00000398880	0	0	0	0	0.187	0.228	0	0.578	0.712
SETD2	POLR2E	9606.ENSP00000386759	9606.ENSP00000478303	0	0	0	0	0.089	0.747	0	0.067	0.766
SETD2	SMARCA4	9606.ENSP00000386759	9606.ENSP00000395654	0	0	0	0	0.352	0.153	0	0.630	0.779
SETD2	SUPT5H	9606.ENSP00000386759	9606.ENSP00000470252	0	0	0	0	0.652	0.154	0	0.804	0.937
SETD2	POLR2A	9606.ENSP00000386759	9606.ENSP00000480158	0	0	0	0	0.102	0.963	0	0.994	0.999
SETX	POLR2C	9606.ENSP00000224140	9606.ENSP00000219252	0.042	0	0	0	0.066	0.110	0	0.686	0.717
SETX	SETD2	9606.ENSP00000224140	9606.ENSP00000386759	0	0	0	0	0.462	0.062	0	0.532	0.743
SETX	POLR2F	9606.ENSP00000224140	9606.ENSP00000403852	0	0	0	0	0.064	0.488	0	0.555	0.768
SETX	SUPT4H1	9606.ENSP00000224140	9606.ENSP00000225504	0	0	0	0	0.061	0	0	0.811	0.815
SETX	SSU72	9606.ENSP00000224140	9606.ENSP00000291386	0	0	0	0	0.089	0.058	0	0.816	0.829
SETX	SUPT5H	9606.ENSP00000224140	9606.ENSP00000470252	0	0	0	0	0.166	0.384	0	0.748	0.859
SETX	POLR2A	9606.ENSP00000224140	9606.ENSP00000480158	0	0	0	0	0.164	0.671	0	0.972	0.991
SETX	BRCA1	9606.ENSP00000224140	9606.ENSP00000418960	0	0	0	0	0.064	0.682	0	0.986	0.995
SMARCA4	SMARCB1	9606.ENSP00000395654	9606.ENSP00000263121	0	0	0	0	0.262	0.995	0.900	0.994	0.999
SMARCA4	GTF2E1	9606.ENSP00000395654	9606.ENSP00000283875	0	0	0	0	0.176	0	0.900	0.132	0.922
SMARCA4	SUPT6H	9606.ENSP00000395654	9606.ENSP00000319104	0	0	0	0	0.771	0.343	0	0.494	0.917
SMARCA4	ACTB	9606.ENSP00000395654	9606.ENSP00000349960	0	0	0	0	0.062	0.974	0.900	0.918	0.999
SMARCA4	GTF2B	9606.ENSP00000395654	9606.ENSP00000359531	0	0	0	0	0.080	0.216	0.900	0.580	0.965
SMARCA4	TBP	9606.ENSP00000395654	9606.ENSP00000375942	0	0	0	0	0.064	0.248	0	0.711	0.779
SMARCA4	GTF2F1	9606.ENSP00000395654	9606.ENSP00000377969	0	0	0	0	0.171	0.216	0.900	0.177	0.939
SMARCA4	SETD2	9606.ENSP00000395654	9606.ENSP00000386759	0	0	0	0	0.352	0.153	0	0.630	0.779
SMARCA4	GTF2A1	9606.ENSP00000395654	9606.ENSP00000452454	0	0	0	0	0.082	0.083	0.900	0.136	0.917
SMARCA4	BRCA1	9606.ENSP00000395654	9606.ENSP00000418960	0	0	0	0	0.063	0.681	0	0.985	0.995
SMARCA4	POLR2A	9606.ENSP00000395654	9606.ENSP00000480158	0	0	0	0	0.199	0.963	0.900	0.346	0.997
SMARCB1	BRCA1	9606.ENSP00000263121	9606.ENSP00000418960	0	0	0	0	0	0.487	0	0.576	0.773
SMARCB1	GTF2A1	9606.ENSP00000263121	9606.ENSP00000452454	0	0	0	0	0.072	0	0.900	0.089	0.908
SMARCB1	GTF2E1	9606.ENSP00000263121	9606.ENSP00000283875	0	0	0	0	0.149	0	0.900	0.070	0.914
SMARCB1	GTF2F1	9606.ENSP00000263121	9606.ENSP00000377969	0	0	0	0	0.225	0	0.900	0.078	0.922
SMARCB1	GTF2B	9606.ENSP00000263121	9606.ENSP00000359531	0	0	0	0	0.078	0	0.900	0.247	0.924
SMARCB1	ACTB	9606.ENSP00000263121	9606.ENSP00000349960	0	0	0	0	0.088	0.324	0.900	0.348	0.954
SMARCB1	POLR2A	9606.ENSP00000263121	9606.ENSP00000480158	0	0	0	0	0.097	0.841	0.900	0.321	0.988
SMARCB1	SMARCA4	9606.ENSP00000263121	9606.ENSP00000395654	0	0	0	0	0.262	0.995	0.900	0.994	0.999
SSU72	POLR2C	9606.ENSP00000291386	9606.ENSP00000219252	0	0	0	0	0.068	0.133	0	0.700	0.737
SSU72	SETX	9606.ENSP00000291386	9606.ENSP00000224140	0	0	0	0	0.089	0.058	0	0.816	0.829
SSU72	SUPT4H1	9606.ENSP00000291386	9606.ENSP00000225504	0	0	0	0	0.082	0.115	0	0.739	0.770
SSU72	CDK7	9606.ENSP00000291386	9606.ENSP00000256443	0	0	0	0	0.099	0.107	0	0.709	0.745
SSU72	RPRD1B	9606.ENSP00000291386	9606.ENSP00000362532	0	0	0	0	0.069	0.246	0	0.619	0.709
SSU72	SUPT5H	9606.ENSP00000291386	9606.ENSP00000470252	0	0	0	0	0.086	0	0	0.805	0.815
SSU72	POLR2B	9606.ENSP00000291386	9606.ENSP00000370625	0	0	0	0	0.101	0.260	0	0.792	0.850
SSU72	RPAP2	9606.ENSP00000291386	9606.ENSP00000476948	0	0	0	0	0	0	0	0.906	0.906
SSU72	CTDP1	9606.ENSP00000291386	9606.ENSP00000484525	0	0	0	0	0.148	0.213	0	0.941	0.957
SSU72	GTF2B	9606.ENSP00000291386	9606.ENSP00000359531	0	0	0	0	0.072	0.369	0	0.975	0.984
SSU72	POLR2A	9606.ENSP00000291386	9606.ENSP00000480158	0	0	0	0	0.157	0.977	0	0.813	0.996
SUPT4H1	POLR2C	9606.ENSP00000225504	9606.ENSP00000219252	0	0	0	0	0.122	0.955	0.600	0.804	0.996
SUPT4H1	PAF1	9606.ENSP00000225504	9606.ENSP00000221265	0	0	0	0	0.097	0.815	0.600	0.063	0.929
SUPT4H1	POLR2I	9606.ENSP00000225504	9606.ENSP00000221859	0	0	0	0	0.245	0.950	0.600	0.806	0.996
SUPT4H1	SETX	9606.ENSP00000225504	9606.ENSP00000224140	0	0	0	0	0.061	0	0	0.811	0.815
SUPT4H1	GTF2F1	9606.ENSP00000225504	9606.ENSP00000377969	0	0	0	0	0.081	0.180	0.600	0.158	0.712
SUPT4H1	ERCC3	9606.ENSP00000225504	9606.ENSP00000285398	0	0	0	0	0.059	0	0.600	0.339	0.729
SUPT4H1	CCNH	9606.ENSP00000225504	9606.ENSP00000256897	0	0	0	0	0.109	0	0.600	0.341	0.744
SUPT4H1	SSU72	9606.ENSP00000225504	9606.ENSP00000291386	0	0	0	0	0.082	0.115	0	0.739	0.770
SUPT4H1	GTF2B	9606.ENSP00000225504	9606.ENSP00000359531	0	0	0	0	0.073	0	0	0.774	0.782
SUPT4H1	RNGTT	9606.ENSP00000225504	9606.ENSP00000358497	0	0	0	0	0.109	0.523	0	0.552	0.793
SUPT4H1	SETD2	9606.ENSP00000225504	9606.ENSP00000386759	0	0	0	0	0.062	0.177	0	0.784	0.819
SUPT4H1	CDK12	9606.ENSP00000225504	9606.ENSP00000398880	0	0	0	0	0.046	0.151	0.600	0.587	0.848
SUPT4H1	CDK7	9606.ENSP00000225504	9606.ENSP00000256443	0	0	0	0	0.076	0.104	0.600	0.607	0.852
SUPT4H1	GTF2F2	9606.ENSP00000225504	9606.ENSP00000340823	0	0	0	0	0.077	0.680	0.600	0.081	0.877
SUPT4H1	CDK9	9606.ENSP00000225504	9606.ENSP00000362361	0	0	0	0	0.058	0	0.600	0.768	0.905
SUPT4H1	CTDP1	9606.ENSP00000225504	9606.ENSP00000484525	0	0	0	0	0.104	0.115	0.600	0.743	0.907
SUPT4H1	POLR2H	9606.ENSP00000225504	9606.ENSP00000415536	0	0	0	0	0.182	0.689	0.600	0.258	0.914
SUPT4H1	POLR2K	9606.ENSP00000225504	9606.ENSP00000342889	0	0	0	0	0.147	0.934	0.600	0.230	0.980
SUPT4H1	CTR9	9606.ENSP00000225504	9606.ENSP00000355013	0	0	0	0	0.134	0.800	0.600	0.769	0.981
SUPT4H1	CDC73	9606.ENSP00000225504	9606.ENSP00000356405	0	0	0	0	0.097	0.803	0.600	0.808	0.984
SUPT4H1	POLR2J	9606.ENSP00000225504	9606.ENSP00000292614	0	0	0	0	0.469	0.908	0.600	0.390	0.986
SUPT4H1	POLR2E	9606.ENSP00000225504	9606.ENSP00000478303	0	0	0	0	0.144	0.953	0.600	0.283	0.987
SUPT4H1	RTF1	9606.ENSP00000225504	9606.ENSP00000374280	0	0	0	0	0.091	0.826	0.600	0.826	0.987
SUPT4H1	TCEA1	9606.ENSP00000225504	9606.ENSP00000428426	0	0	0	0	0.063	0.695	0.600	0.902	0.987
SUPT4H1	POLR2L	9606.ENSP00000225504	9606.ENSP00000324124	0	0	0	0	0.251	0.934	0.600	0.476	0.988
SUPT4H1	LEO1	9606.ENSP00000225504	9606.ENSP00000299601	0	0	0	0	0.104	0.850	0.600	0.820	0.989
SUPT4H1	POLR2D	9606.ENSP00000225504	9606.ENSP00000272645	0	0	0	0	0.113	0.955	0.600	0.551	0.992
SUPT4H1	POLR2F	9606.ENSP00000225504	9606.ENSP00000403852	0	0	0	0	0.064	0.982	0.600	0.312	0.994
SUPT4H1	POLR2G	9606.ENSP00000225504	9606.ENSP00000301788	0	0	0	0	0.155	0.955	0.600	0.774	0.996
SUPT4H1	POLR2B	9606.ENSP00000225504	9606.ENSP00000370625	0	0	0	0	0	0.986	0.600	0.789	0.998
SUPT4H1	SUPT6H	9606.ENSP00000225504	9606.ENSP00000319104	0	0	0	0	0.072	0.947	0.600	0.954	0.998
SUPT4H1	POLR2A	9606.ENSP00000225504	9606.ENSP00000480158	0	0	0	0	0.072	0.988	0.600	0.884	0.999
SUPT4H1	SUPT5H	9606.ENSP00000225504	9606.ENSP00000470252	0	0	0	0	0.068	0.997	0.900	0.995	0.999
SUPT5H	POLR2C	9606.ENSP00000470252	9606.ENSP00000219252	0	0	0	0	0.066	0.995	0.600	0.829	0.999
SUPT5H	PAF1	9606.ENSP00000470252	9606.ENSP00000221265	0	0	0	0	0.179	0.958	0.600	0.164	0.987
SUPT5H	POLR2I	9606.ENSP00000470252	9606.ENSP00000221859	0	0	0	0	0.081	0.952	0.600	0.699	0.994
SUPT5H	SETX	9606.ENSP00000470252	9606.ENSP00000224140	0	0	0	0	0.166	0.384	0	0.748	0.859
SUPT5H	SUPT4H1	9606.ENSP00000470252	9606.ENSP00000225504	0	0	0	0	0.068	0.997	0.900	0.995	0.999
SUPT5H	CDK7	9606.ENSP00000470252	9606.ENSP00000256443	0	0	0	0	0.042	0.520	0.600	0.766	0.951
SUPT5H	CCNH	9606.ENSP00000470252	9606.ENSP00000256897	0	0	0	0	0.065	0.401	0.600	0.563	0.889
SUPT5H	MNAT1	9606.ENSP00000470252	9606.ENSP00000261245	0	0	0	0	0.120	0.270	0.600	0.259	0.784
SUPT5H	POLR2D	9606.ENSP00000470252	9606.ENSP00000272645	0	0	0	0	0	0.976	0.600	0.560	0.995
SUPT5H	GTF2E1	9606.ENSP00000470252	9606.ENSP00000283875	0	0	0	0	0.109	0	0	0.715	0.735
SUPT5H	ERCC3	9606.ENSP00000470252	9606.ENSP00000285398	0	0	0	0	0.107	0	0.600	0.438	0.781
SUPT5H	SSU72	9606.ENSP00000470252	9606.ENSP00000291386	0	0	0	0	0.086	0	0	0.805	0.815
SUPT5H	POLR2J	9606.ENSP00000470252	9606.ENSP00000292614	0	0	0	0	0.061	0.958	0.600	0.231	0.986
SUPT5H	LEO1	9606.ENSP00000470252	9606.ENSP00000299601	0	0	0	0	0.217	0.971	0.600	0.850	0.998
SUPT5H	POLR2G	9606.ENSP00000470252	9606.ENSP00000301788	0	0	0	0	0.089	0.985	0.600	0.846	0.999
SUPT5H	SUPT6H	9606.ENSP00000470252	9606.ENSP00000319104	0	0	0	0	0.851	0.994	0.600	0.974	0.999
SUPT5H	POLR2L	9606.ENSP00000470252	9606.ENSP00000324124	0	0	0	0	0.046	0.914	0.600	0.515	0.982
SUPT5H	GTF2F2	9606.ENSP00000470252	9606.ENSP00000340823	0	0	0	0	0.118	0.790	0.600	0.601	0.966
SUPT5H	POLR2K	9606.ENSP00000470252	9606.ENSP00000342889	0	0	0	0	0	0.934	0.600	0.415	0.983
SUPT5H	CTR9	9606.ENSP00000470252	9606.ENSP00000355013	0	0	0	0	0.677	0.941	0.600	0.848	0.998
SUPT5H	CDC73	9606.ENSP00000470252	9606.ENSP00000356405	0	0	0	0	0.145	0.935	0.600	0.834	0.995
SUPT5H	RNGTT	9606.ENSP00000470252	9606.ENSP00000358497	0	0	0	0	0.156	0.922	0.800	0.662	0.995
SUPT5H	GTF2B	9606.ENSP00000470252	9606.ENSP00000359531	0	0	0	0	0.053	0.133	0	0.760	0.786
SUPT5H	CDK9	9606.ENSP00000470252	9606.ENSP00000362361	0	0	0	0	0.081	0.767	0.600	0.900	0.990
SUPT5H	POLR2B	9606.ENSP00000470252	9606.ENSP00000370625	0	0	0	0	0.655	0.996	0.600	0.793	0.999
SUPT5H	RTF1	9606.ENSP00000470252	9606.ENSP00000374280	0	0	0	0	0.248	0.962	0.600	0.927	0.999
SUPT5H	GTF2F1	9606.ENSP00000470252	9606.ENSP00000377969	0	0	0	0	0.277	0.181	0.600	0.312	0.815
SUPT5H	SETD2	9606.ENSP00000470252	9606.ENSP00000386759	0	0	0	0	0.652	0.154	0	0.804	0.937
SUPT5H	CDK12	9606.ENSP00000470252	9606.ENSP00000398880	0	0	0	0	0.170	0.712	0.600	0.760	0.974
SUPT5H	POLR2F	9606.ENSP00000470252	9606.ENSP00000403852	0	0	0	0	0.064	0.986	0.600	0.734	0.998
SUPT5H	POLR2H	9606.ENSP00000470252	9606.ENSP00000415536	0	0	0	0	0.059	0.911	0.600	0.256	0.972
SUPT5H	TCEA1	9606.ENSP00000470252	9606.ENSP00000428426	0	0	0	0	0.062	0.788	0.600	0.903	0.991
SUPT5H	RPAP2	9606.ENSP00000470252	9606.ENSP00000476948	0	0	0	0	0.062	0.117	0	0.759	0.783
SUPT5H	CTDP1	9606.ENSP00000470252	9606.ENSP00000484525	0	0	0	0	0.163	0.340	0.600	0.878	0.969
SUPT5H	POLR2E	9606.ENSP00000470252	9606.ENSP00000478303	0	0	0	0	0.063	0.987	0.600	0.665	0.998
SUPT5H	POLR2A	9606.ENSP00000470252	9606.ENSP00000480158	0.042	0	0	0.542	0.186	0.995	0.600	0.945	0.999
SUPT6H	POLR2C	9606.ENSP00000319104	9606.ENSP00000219252	0	0	0	0	0.126	0.895	0.600	0.701	0.987
SUPT6H	PAF1	9606.ENSP00000319104	9606.ENSP00000221265	0	0	0	0	0.155	0.828	0.600	0.067	0.938
SUPT6H	POLR2I	9606.ENSP00000319104	9606.ENSP00000221859	0	0	0	0	0.096	0.804	0.600	0.324	0.945
SUPT6H	SUPT4H1	9606.ENSP00000319104	9606.ENSP00000225504	0	0	0	0	0.072	0.947	0.600	0.954	0.998
SUPT6H	POLR2D	9606.ENSP00000319104	9606.ENSP00000272645	0	0	0	0	0.073	0.848	0.600	0.147	0.945
SUPT6H	POLR2J	9606.ENSP00000319104	9606.ENSP00000292614	0	0	0	0	0.088	0.813	0.600	0.108	0.931
SUPT6H	LEO1	9606.ENSP00000319104	9606.ENSP00000299601	0	0	0	0	0.186	0.800	0.600	0.764	0.982
SUPT6H	POLR2G	9606.ENSP00000319104	9606.ENSP00000301788	0	0	0	0	0.101	0.800	0.600	0.600	0.967
SUPT6H	RPRD1B	9606.ENSP00000319104	9606.ENSP00000362532	0	0	0	0	0.068	0.495	0	0.445	0.716
SUPT6H	CDK9	9606.ENSP00000319104	9606.ENSP00000362361	0	0	0	0	0.102	0	0.600	0.704	0.884
SUPT6H	CTDP1	9606.ENSP00000319104	9606.ENSP00000484525	0	0	0	0	0.181	0	0.800	0.372	0.888
SUPT6H	SMARCA4	9606.ENSP00000319104	9606.ENSP00000395654	0	0	0	0	0.771	0.343	0	0.494	0.917
SUPT6H	POLR2K	9606.ENSP00000319104	9606.ENSP00000342889	0	0	0	0	0	0.800	0.600	0.246	0.934
SUPT6H	POLR2F	9606.ENSP00000319104	9606.ENSP00000403852	0	0	0	0	0.064	0.800	0.600	0.419	0.950
SUPT6H	SETD2	9606.ENSP00000319104	9606.ENSP00000386759	0.043	0	0	0	0.167	0.260	0	0.950	0.966
SUPT6H	POLR2L	9606.ENSP00000319104	9606.ENSP00000324124	0	0	0	0	0.074	0.800	0.600	0.598	0.966
SUPT6H	POLR2E	9606.ENSP00000319104	9606.ENSP00000478303	0	0	0	0	0.045	0.917	0.600	0.124	0.968
SUPT6H	POLR2B	9606.ENSP00000319104	9606.ENSP00000370625	0	0	0	0	0.460	0.822	0.600	0.405	0.974
SUPT6H	CDC73	9606.ENSP00000319104	9606.ENSP00000356405	0	0	0	0	0.214	0.815	0.600	0.728	0.982
SUPT6H	TCEA1	9606.ENSP00000319104	9606.ENSP00000428426	0	0	0	0	0.062	0.456	0.800	0.845	0.982
SUPT6H	RTF1	9606.ENSP00000319104	9606.ENSP00000374280	0	0	0	0	0.243	0.815	0.600	0.823	0.988
SUPT6H	CTR9	9606.ENSP00000319104	9606.ENSP00000355013	0	0	0	0	0.546	0.831	0.600	0.799	0.993
SUPT6H	SUPT5H	9606.ENSP00000319104	9606.ENSP00000470252	0	0	0	0	0.851	0.994	0.600	0.974	0.999
SUPT6H	POLR2A	9606.ENSP00000319104	9606.ENSP00000480158	0	0	0	0	0.399	0.995	0.600	0.867	0.999
TBP	POLR2C	9606.ENSP00000375942	9606.ENSP00000219252	0	0	0	0	0.082	0.922	0.600	0.721	0.991
TBP	POLR2I	9606.ENSP00000375942	9606.ENSP00000221859	0	0	0	0	0.064	0.871	0.600	0.511	0.973
